시설명,시설코드,시설종류명(시설유형),시설종류상세명(시설종류),자치구(시)구분,시설장명,시군구코드,시군구명,시설주소,정원(수용인원),현인원,전화번호,우편번호
강동구립쉼터데이케어센터,A7954,(노인) 재가노인복지시설,재가노인복지시설,자치구,이미라,1174000000,강동구,서울특별시 강동구 올림픽로89길 27-23(천호2동),21,17,02-479-0201,5244
길음안나데이케어센터,A8009,(노인) 재가노인복지시설,재가노인복지시설,자치구,이도영,1129000000,성북구,서울특별시 성북구 길음로9길 46(길음1동) (정릉동),21,21,02-940-3510,2721
대길홈케어센터,A8011,(노인) 재가노인복지시설,재가노인복지시설,자치구,서정숙,1156000000,영등포구,"서울특별시 영등포구 영등포로 84길 24-143층 (신길동, 대길사회복지재단)",19,18,02-831-9908,7356
정릉데이케어센터,A8036,(노인) 재가노인복지시설,재가노인복지시설,자치구,김병래,1129000000,성북구,서울특별시 성북구 솔샘로 8(정릉2동),18,18,02-916-0204,2710
상도데이케어센터,A8148,(노인) 재가노인복지시설,재가노인복지시설,자치구,문순희,1159000000,동작구,서울특별시 동작구 상도로39가길 7-0(상도1동),24,22,02-824-6018,6968
망원데이케어센터,A8198,(노인) 재가노인복지시설,재가노인복지시설,자치구,이남순,1144000000,마포구,서울특별시 마포구 월드컵로11길 61(망원동),24,24,02-325-9719,4018
구립영등포노인케어센터 병설 엘림데이케어센터,A8203,(노인) 재가노인복지시설,재가노인복지시설,자치구,이지은,1156000000,영등포구,서울특별시 영등포구 도림로 482구립영등포노인케어센터 1층 (문래동3가),28,28,02-2637-3970,7296
중화데이케어센터,A8474,(노인) 재가노인복지시설,재가노인복지시설,자치구,김형기,1126000000,중랑구,서울특별시 중랑구 동일로138길 28(중화동),20,20,02-436-1399,2050
보사노인복지센터(데이케어),A8603,(노인) 재가노인복지시설,재가노인복지시설,자치구,김진선,1144000000,마포구,서울특별시 마포구 동교로 132-3,14,14,02-3273-6692,121842
다솜장기요양센터,A8693,(노인) 재가노인복지시설,재가노인복지시설,자치구,유나래,1132000000,도봉구,서울특별시 도봉구 해등로 337-12 (쌍문동),0,0,010-3333-8379,1371
창전데이케어센터,A8872,(노인) 재가노인복지시설,재가노인복지시설,자치구,차정철,1144000000,마포구,서울특별시 마포구 서강로1길 30-04층,24,24,02-333-1090,4065
사랑나눔노인복지센터,A8896,(노인) 재가노인복지시설,재가노인복지시설,자치구,손효정,1153000000,구로구,서울특별시 구로구 구로동로 241,0,0,02-864-6649,8279
강남논현데이케어센터,A8948,(노인) 재가노인복지시설,재가노인복지시설,자치구,박보리,1168000000,강남구,서울특별시 강남구 논현로136길 5-8(논현2동),28,28,02-547-0881,6051
서울시니어스타워(주),A9021,(노인) 재가노인복지시설,재가노인복지시설,자치구,김영재,1150000000,강서구,서울특별시 강서구 화곡로68길 102,140,140,02-3660-7792,7550
희망주야간보호센터,A9042,(노인) 재가노인복지시설,재가노인복지시설,자치구,윤정숙,1153000000,구로구,서울특별시 구로구 중앙로 79-0꿈의교육관 2층,34,33,02-2681-0692,8228
남부데이케어센터,A9057,(노인) 재가노인복지시설,재가노인복지시설,자치구,이우영,1162000000,관악구,서울특별시 관악구 조원로 166-1대신빌딩 1층(신림동),20,20,02-861-6145,8763
역삼재가노인데이케어센터,A9059,(노인) 재가노인복지시설,재가노인복지시설,자치구,전희진,1168000000,강남구,서울특별시 강남구 언주로70길 18(역삼동),35,35,02-564-9294,6219
우리집데이케어센터,A9061,(노인) 재가노인복지시설,재가노인복지시설,자치구,김봉순,1156000000,영등포구,서울특별시 영등포구 디지털로 398 (대림동)3층,18,18,02-6080-7828,7438
구립용산노인데이케어센터,A9074,(노인) 재가노인복지시설,재가노인복지시설,자치구,김신희,1117000000,용산구,서울특별시 용산구 효창원로93길 51,24,24,02-715-5525,4311
옥수재가노인지원센터,A9103,(노인) 재가노인복지시설,재가노인복지시설,자치구,권기현,1120000000,성동구,서울특별시 성동구 한림말길 16-5(옥수동),120,120,02-2282-1118,4736
동대문노인종합복지관부설구립데이케어센터,A9244,(노인) 재가노인복지시설,재가노인복지시설,자치구,정선애,1123000000,동대문구,서울특별시 동대문구 홍릉로 81홍릉문화복지센터 3층,20,20,02-968-2861,2470
면목종합사회복지관병설면목데이케어센터,A9254,(노인) 재가노인복지시설,재가노인복지시설,자치구,김영미,1126000000,중랑구,서울특별시 중랑구 용마산로 228-0면목종합사회복지관 병설 면목데이케어센터,21,21,02-436-0069,2257
도봉재가노인지원센터,A9256,(노인) 재가노인복지시설,재가노인복지시설,자치구,장경화,1132000000,도봉구,서울특별시 도봉구 시루봉로 130정목빌딩 5층,0,0,02-3494-6060,1359
훼미피아데이케어센터,A9313,(노인) 재가노인복지시설,재가노인복지시설,자치구,송인석,1150000000,강서구,서울특별시 강서구 공항대로39길 59등촌4종합사회복지관내,31,29,02-3665-0188,7585
관악미르사랑데이케어센터,A9359,(노인) 재가노인복지시설,재가노인복지시설,자치구,한재훈,1162000000,관악구,서울특별시 관악구 은천로 25정암빌딩 4층,20,20,02-871-5501,8717
은평신사데이케어센터,A9360,(노인) 재가노인복지시설,재가노인복지시설,자치구,김인준,1138000000,은평구,서울특별시 은평구 은평로 6신수빌딩 2층 (신사동),21,21,02-351-9988,3450
불광데이케어센터,A9377,(노인) 재가노인복지시설,재가노인복지시설,자치구,윤남선,1138000000,은평구,서울특별시 은평구 연서로32길 17-111층,17,17,02-385-3225,3349
신당데이케어센터,A9412,(노인) 재가노인복지시설,재가노인복지시설,자치구,김영태,1114000000,중구,서울특별시 중구 다산로25길 6신당동,58,46,02-2231-1949,4608
서초구립방배데이케어센터,A9511,(노인) 재가노인복지시설,재가노인복지시설,자치구,이창호,1165000000,서초구,서울특별시 서초구 방배천로16길 5(방배동 437-8),17,17,02-3474-7992,6677
구립당산데이케어센터,A9650,(노인) 재가노인복지시설,재가노인복지시설,자치구,김태홍,1156000000,영등포구,서울특별시 영등포구 국회대로28길 17한얼빌딩 (당산동3가),21,21,02-2068-1120,7256
삼육서울병원재가노인복지센터,A9724,(노인) 재가노인복지시설,재가노인복지시설,자치구,장영실,1123000000,동대문구,서울특별시 동대문구 망우로 82삼육서울병원,24,24,02-2242-8090,2500
천호재가노인지원센터,A9744,(노인) 재가노인복지시설,재가노인복지시설,자치구,천두원,1174000000,강동구,서울특별시 강동구 구천면로68나길 10-1(천호1동),129,129,02-489-2053,5306
문정데이케어센터,A9757,(노인) 재가노인복지시설,재가노인복지시설,자치구,홍준기,1171000000,송파구,서울특별시 송파구 동남로4길 36fI빌딩 6층,48,40,02-403-3677,138825
죽헌 미르데이센터(성북1호),A9782,(노인) 재가노인복지시설,재가노인복지시설,자치구,윤형원,1129000000,성북구,서울특별시 성북구 보국문로 10부광빌딩 5층,20,19,02-919-9909,2718
강서구립연지데이케어센터,A9794,(노인) 재가노인복지시설,재가노인복지시설,자치구,이재민,1150000000,강서구,서울특별시 강서구 화곡로58길 30-7,18,17,02-2605-7501,7657
한서데이케어센터,A9798,(노인) 재가노인복지시설,재가노인복지시설,자치구,김상은,1144000000,마포구,서울특별시 마포구 월드컵로13길 801층,50,50,02-333-2390,4010
강북재가노인지원센터,A9810,(노인) 재가노인복지시설,재가노인복지시설,자치구,김영길,1130500000,강북구,서울특별시 강북구 삼양로 579-02층,2,2,02-945-9988,1006
강동미르사랑데이케어센터,A9825,(노인) 재가노인복지시설,재가노인복지시설,자치구,정미향,1174000000,강동구,서울특별시 강동구 천호대로 1210은선빌딩 4층,21,17,02-475-8808,5360
영등포재가노인지원센터,F03910,(노인) 재가노인복지시설,재가노인복지시설,자치구,조은선,1156000000,영등포구,서울특별시 영등포구 선유서로34길 10 (양평동3가),,137,02-2631-3212,7270
구립영등포노인복지센터 병설 데이케어센터,F04102,(노인) 재가노인복지시설,재가노인복지시설,자치구,조은선,1156000000,영등포구,서울특별시 영등포구 선유서로34길 103층 (양평동3가),30,30,02-2631-3212,7270
재가노인지원서비스센터,F04146,(노인) 재가노인복지시설,재가노인복지시설,자치구,이원희,1138000000,은평구,,,,,99999
금호데이케어센터,F04341,(노인) 재가노인복지시설,재가노인복지시설,자치구,한상연,1120000000,성동구,"서울특별시 성동구 독서당로 272 (금호동4가, 금호동 대우아파트)",33,33,02-2298-0086,4738
청운실버데이케어센터,F04361,(노인) 재가노인복지시설,재가노인복지시설,자치구,이지원,1111000000,종로구,서울특별시 종로구 자하문로28길 29 (청운동),20,20,02-766-4969,3047
강서시니어스주야간보호센터,F04393,(노인) 재가노인복지시설,재가노인복지시설,자치구,김혜진,1150000000,강서구,서울특별시 강서구 공항대로 315 (등촌동),24,24,02-2660-3800,7591
에녹요양협동조합 주야간보호센터,F04410,(노인) 재가노인복지시설,재가노인복지시설,자치구,최귀례,1156000000,영등포구,서울특별시 영등포구 가마산로 3133층 (대림동),15,15,02-843-1112,7378
갈현동성당데이케어센터,F04423,(노인) 재가노인복지시설,재가노인복지시설,자치구,정경일,1138000000,은평구,서울특별시 은평구 통일로83길 24-9 (갈현동),20,20,02-358-8570,3329
구파발성당데이케어센터,F04424,(노인) 재가노인복지시설,재가노인복지시설,자치구,인경희,1138000000,은평구,서울특별시 은평구 진관2로 29-16 (진관동),21,21,02-354-1380,3306
서울숲단기보호센터,F04450,(노인) 재가노인복지시설,재가노인복지시설,자치구,박윤희,1120000000,성동구,서울특별시 성동구 뚝섬로 401-24층 (성수동2가),9,9,02-6204-7227,4784
금호동성당데이케어센터,F04453,(노인) 재가노인복지시설,재가노인복지시설,자치구,양재혁,1120000000,성동구,서울특별시 성동구 무수막18길 36 (금호동2가),21,21,02-2236-9671,4728
왕십리성당데이케어센터,F04454,(노인) 재가노인복지시설,재가노인복지시설,자치구,신경란,1120000000,성동구,서울특별시 성동구 무학로10길 21 (홍익동),20,20,02-2282-3874,4708
성동구립사근동데이케어센터,F04455,(노인) 재가노인복지시설,재가노인복지시설,자치구,이도선,1120000000,성동구,서울특별시 성동구 사근동길 37 (사근동),28,28,02-6956-0708,4761
성수데이케어센터,F04456,(노인) 재가노인복지시설,재가노인복지시설,자치구,천미영,1120000000,성동구,서울특별시 성동구 성덕정길 79 (성수동2가),31,28,02-431-0191,4775
금호무지개노인복지센터,F04457,(노인) 재가노인복지시설,재가노인복지시설,자치구,이소정,1120000000,성동구,서울특별시 성동구 금호로13길 17201호 (금호동2가),28,24,02-2234-4177,4723
천호동성당데이케어센터,F04558,(노인) 재가노인복지시설,재가노인복지시설,자치구,이서인,1174000000,강동구,서울특별시 강동구 구천면로 236-15층 (천호동),21,21,02-471-9973,5334
에이스희망케어센터,F04610,(노인) 재가노인복지시설,재가노인복지시설,자치구,김순금,1123000000,동대문구,서울특별시 동대문구 고산자로 420경동프라자 6층 (용두동),74,54,02-959-3313,2560
서울시립동대문실버케어센터,F04768,(노인) 재가노인복지시설,재가노인복지시설,자치구,,1100000000,서울특별시,서울특별시 동대문구 황물로 12 (답십리동),,,02-000-0000,2591
서울시립마포실버케어센터,F04769,(노인) 재가노인복지시설,재가노인복지시설,자치구,,1144000000,마포구,서울특별시 마포구 백범로31길 21 (공덕동),,,02-000-0000,4147
