시설명,시설코드,시설종류명(시설유형),시설종류상세명(시설종류),자치구(시)구분,시설장명,시군구코드,시군구명,시설주소,정원(수용인원),현인원,전화번호,우편번호
참사랑재가노인복지센터,G7365,(노인) 재가노인복지시설,재가노인복지시설,자치구,김은자,1123000000,동대문구,"서울특별시 동대문구 답십리로 74, 1층 (전농동)",0,0,263698966,2594
'실버랩',G7376,(노인) 재가노인복지시설,재가노인복지시설,자치구,박순희,1123000000,동대문구,"서울특별시 동대문구 한천로 452, 지층 (이문동)",0,0,02-6406-2030,2423
보람방문요양센터,G7384,(노인) 재가노인복지시설,재가노인복지시설,자치구,유수경,1171000000,송파구,"서울특별시 송파구 송이로33길 8, 1층 (문정동, 포레스트)",,,24086728,5798
실버벨재가복지센터,G7412,(노인) 재가노인복지시설,재가노인복지시설,자치구,최명식,1130500000,강북구,"서울특별시 강북구 도봉로53길37, 1층 (미아동)",,,263970929,1126
더조은 방문요양센터,G7422,(노인) 재가노인복지시설,재가노인복지시설,자치구,박현미,1121500000,광진구,"서울특별시 광진구 광나루로56길 63, 216호 (구의동, 현대프라임아파트 프라임프라자)",,,24533453,5119
강북중앙복지센터,G7444,(노인) 재가노인복지시설,재가노인복지시설,자치구,안순자,1130500000,강북구,"서울특별시 강북구 도봉로243, 3층 (미아동)",,,29971388,1118
해든데이케어센터,G7446,(노인) 재가노인복지시설,재가노인복지시설,자치구,권병성,1150000000,강서구,"서울특별시 강서구 곰달래로170, 2층 (화곡동)",34,,220658843,7782
나래케어재가방문요양센터,G7452,(노인) 재가노인복지시설,재가노인복지시설,자치구,조순열,1138000000,은평구,"서울특별시 은평구 은평로16길6, 2층 (응암동)",,,02-356-7850,3471
예가재가복지센터,G7453,(노인) 재가노인복지시설,재가노인복지시설,자치구,장영신,1138000000,은평구,"서울특별시 은평구 연서로 261, 2층 (불광동)",,,02-389-7836,3342
늘봄재가복지센터,G7454,(노인) 재가노인복지시설,재가노인복지시설,자치구,이정향,1138000000,은평구,"서울특별시 은평구 은평로10길 7-12, 1층 (응암동)",,,02-356-9331,3462
보은데이케어센터,G7461,(노인) 재가노인복지시설,재가노인복지시설,자치구,김태인,1123000000,동대문구,"서울특별시 동대문구 한천로213, 3층 (전농동)",25,0,233904084,2509
성수더효데이케어센터,G7473,(노인) 재가노인복지시설,재가노인복지시설,자치구,배야곱,1120000000,성동구,"서울특별시 성동구 성덕정길 149, 3층 (성수동2가, 영화빌딩)",24,13,02-464-0177,4777
혜윰재가,G7475,(노인) 재가노인복지시설,재가노인복지시설,자치구,이지혜,1144000000,마포구,"서울특별시 마포구 신촌로12다길 10, 지층 (노고산동)",,,269567320,4057
더사랑재가복지센터,G7489,(노인) 재가노인복지시설,재가노인복지시설,자치구,이미영,1132000000,도봉구,"서울특별시 도봉구 해등로 190, 2층 215호 (쌍문동, 신원주상복합2차아파트)",,,29984032,1394
아리아케어 방문요양 성북 종암센터,G7513,(노인) 재가노인복지시설,재가노인복지시설,자치구,문정심,1129000000,성북구,"서울특별시 성북구 월곡로7길1, 1층 (종암동)",0,,29129989,2797
두드림노인복지센터,G7576,(노인) 재가노인복지시설,재가노인복지시설,자치구,홍선희,1130500000,강북구,"서울특별시 강북구 노해로117 (수유동, 1층 우측)",,,29941008,1049
성북구립 장위데이케어센터,G7583,(노인) 재가노인복지시설,재가노인복지시설,자치구,김주홍,1129000000,성북구,"서울특별시 성북구 한천로708, 2층 (장위동)",35,,29133368,2760
서광재가복지센터,G7594,(노인) 재가노인복지시설,재가노인복지시설,자치구,조길상,1138000000,은평구,"서울특별시 은평구 연서로5길3, 3층 (역촌동, 덕우빌딩)",,,02-354-7665,3418
하나재가노인복지센터,G7600,(노인) 재가노인복지시설,재가노인복지시설,자치구,고시환,1159000000,동작구,"서울특별시 동작구 상도로22길 11, 3층 (상도동)",,,28226227,6958
솔향주야간보호센터,G7634,(노인) 재가노인복지시설,재가노인복지시설,자치구,이규면,1135000000,노원구,"서울특별시 노원구 한글비석로15길 27, 6층 (중계동, 월산빌딩)",,,29382021,1699
우리집주야간보호센터,G7639,(노인) 재가노인복지시설,재가노인복지시설,자치구,윤현승,1123000000,동대문구,"서울특별시 동대문구 제기로 72, 2층 (제기동)",9,0,29653972,2480
(A )사랑나무방문요양센터,G7656,(노인) 재가노인복지시설,재가노인복지시설,자치구,최연옥,1130500000,강북구,"서울특별시 강북구 삼각산로 79 (수유동, 2층)",,,29912576,1036
서초하늘데이케어센터,G7676,(노인) 재가노인복지시설,재가노인복지시설,자치구,한인숙,1165000000,서초구,"서울특별시 서초구 서초대로 25, 2층 (방배동, 유일빌딩)",44,,25958277,6569
A 효담라이프케어 성북데이케어센터,G7739,(노인) 재가노인복지시설,재가노인복지시설,자치구,황진미,1129000000,성북구,"서울특별시 성북구 화랑로 265, 3층 (장위동)",60,,29779151,2776
담터재가복지센터,G7809,(노인) 재가노인복지시설,재가노인복지시설,자치구,조영진,1135000000,노원구,"서울특별시 노원구 공릉로 154-13, B02호 (공릉동)",0,,29774626,1819
다은재가노인복지센터,G7817,(노인) 재가노인복지시설,재가노인복지시설,자치구,전희,1132000000,도봉구,"서울특별시 도봉구 노해로 341, 11층 1112호 (창동)",,,29036352,1405
수락재가요양센터,G7841,(노인) 재가노인복지시설,재가노인복지시설,자치구,고정희,1135000000,노원구,"서울특별시 노원구 동일로241나길 4, 1층 102호 (상계동)",,,29525279,1606
기억튼튼방문요양센터,G7850,(노인) 재가노인복지시설,재가노인복지시설,자치구,이길선,1132000000,도봉구,"서울특별시 도봉구 덕릉로 264, 2층 (창동)",,,29941311,1474
고운복지센터,G7872,(노인) 재가노인복지시설,재가노인복지시설,자치구,김신호,1135000000,노원구,"서울특별시 노원구 동일로227길 86, 1606동 108호 (상계동, 상계주공16단지아파트)",,,7088207922,1618
가가재가 노인복지센터,G7876,(노인) 재가노인복지시설,재가노인복지시설,자치구,이경란,1135000000,노원구,"서울특별시 노원구 상계로9나길 6, 1층 (상계동)",,,29335070,1681
온마음데이케어센터,G7930,(노인) 재가노인복지시설,재가노인복지시설,자치구,장영신,1159000000,동작구,"서울특별시 동작구 여의대방로22길132, 4,5층 (신대방동)",48,,28138899,7060
강남노인복지센터,G7949,(노인) 재가노인복지시설,재가노인복지시설,자치구,한동인,1154500000,금천구,"서울특별시 금천구 독산로 290, 4층 (독산동)",,,28389993,8554
수남 재가복지센터,G7951,(노인) 재가노인복지시설,재가노인복지시설,자치구,강석근,1135000000,노원구,"서울특별시 노원구 한글비석로24라길 78, 1층 (상계동)",,,264659457,1657
은광재가복지센터,G7954,(노인) 재가노인복지시설,재가노인복지시설,자치구,조천희,1144000000,마포구,"서울특별시 마포구 삼개로 35 (도화동, 우성A상가 1층 11호)",,,220782588,4179
동작시니어재가복지센터,G7983,(노인) 재가노인복지시설,재가노인복지시설,자치구,최영선,1159000000,동작구,"서울특별시 동작구 만양로 19, 상가동 141호 (노량진동)",,,232809987,6920
(주)참좋은 실버복지센터,G8004,(노인) 재가노인복지시설,재가노인복지시설,자치구,강이규,1174000000,강동구,"서울특별시 강동구 양재대로 1339, 2층 207호 (성내동, 삼오빌딩)",,,02-486-1357,5405
어르신돌봄재가방문요양센터,G8008,(노인) 재가노인복지시설,재가노인복지시설,자치구,전정아,1144000000,마포구,"서울특별시 마포구 성암로11길 13, 1층 (중동)",,,263989123,3934
온누리 방문요양센터,G8012,(노인) 재가노인복지시설,재가노인복지시설,자치구,박영옥,1121500000,광진구,"서울특별시 광진구 면목로 63-2, 1층 (중곡동, 정호빌딩)",,,220886009,4917
기쁨방문요양센터,G8017,(노인) 재가노인복지시설,재가노인복지시설,자치구,오현주,1132000000,도봉구,"서울특별시 도봉구 방학로 130-6, 방학동 101호 (방학동, 예체뜰안)",,,29551120,1344
올리사랑 재가노인복지센터,G8022,(노인) 재가노인복지시설,재가노인복지시설,자치구,전아영,1168000000,강남구,"서울특별시 강남구 언주로 703, 5층 4호 (논현동)",,,7040107928,6053
드림데이케어센터,G8037,(노인) 재가노인복지시설,재가노인복지시설,자치구,윤민자,1123000000,동대문구,"서울특별시 동대문구 답십리로264, 301호 (장안동)",27,0,222125536,2624
돌곶이데이케어센터,G8044,(노인) 재가노인복지시설,재가노인복지시설,자치구,박태희,1129000000,성북구,서울특별시 성북구 화랑로30길 19 (석관동),29,,29599998,2787
정성가득재가노인복지센터,G8103,(노인) 재가노인복지시설,재가노인복지시설,자치구,강양의,1147000000,양천구,"서울특별시 양천구 오목로37길 20, 지층 (신정동)",,,226061999,7944
재단법인 서울특별시 사회서비스원(송파종합재가센터),G8120,(노인) 재가노인복지시설,재가노인복지시설,자치구,이금희,1171000000,송파구,"서울특별시 송파구 위례성대로 18, 13층 1305호 (방이동, 금복빌딩)",,,269496401,5545
사랑드림재가복지센터,G8135,(노인) 재가노인복지시설,재가노인복지시설,자치구,장미숙,1120000000,성동구,"서울특별시 성동구 독서당로 270, 409-1호 (금호동4가, 대우아파트상가)",,,222980090,4738
참조은 데이케어센터,G8140,(노인) 재가노인복지시설,재가노인복지시설,자치구,김영훈,1150000000,강서구,"서울특별시 강서구 양천로 31, 3층 (방화동)",39,,226643971,7516
서울방문복지센터,G8142,(노인) 재가노인복지시설,재가노인복지시설,자치구,김현숙,1171000000,송파구,"서울특별시 송파구 백제고분로 67, 9층 901호 (잠실동, 위너스오피스텔2)",,,262587000,5556
홈앤널스방문간호센터,G8168,(노인) 재가노인복지시설,재가노인복지시설,자치구,김수현,1171000000,송파구,"서울특별시 송파구 충민로 5, A동 3층 319호 (문정동, 송파한화오벨리스크)",,,269522447,5841
(A)비지팅엔젤스 금천시흥방문요양지점,G8193,(노인) 재가노인복지시설,재가노인복지시설,자치구,김종수,1154500000,금천구,"서울특별시 금천구 은행나무로 6, 2층 202호 (시흥동)",,,28931003,8631
A 그린실버복지센터,G8215,(노인) 재가노인복지시설,재가노인복지시설,자치구,이송희,1129000000,성북구,"서울특별시 성북구 화랑로 92, 2층 (하월곡동)",,,29093388,2793
더조은재가노인복지센타,G8224,(노인) 재가노인복지시설,재가노인복지시설,자치구,서영준,1171000000,송파구,"서울특별시 송파구 송파대로28길 24, 10층 1012호 (가락동, 밀리아나2차)",,,24082400,5718
재단법인 서울특별시 사회서비스원 강서구립 든든데이케어센터,G8266,(노인) 재가노인복지시설,재가노인복지시설,자치구,장진숙,1150000000,강서구,"서울특별시 강서구 공항대로2가길 5, 2층, 3층 (공항동)",25,,226612279,7622
'(A)이레재가복지센터,G8272,(노인) 재가노인복지시설,재가노인복지시설,자치구,김연희,1135000000,노원구,"서울특별시 노원구 한글비석로 474, 2층 203호 (상계동)",,,29373007,1671
효월드데이케어센터,G8277,(노인) 재가노인복지시설,재가노인복지시설,자치구,현나경,1153000000,구로구,"서울특별시 구로구 경인로 584, 2층 202호 (신도림동, 신도림팰러티움)",45,,25875887,8213
창동노인통합재가센터,G8336,(노인) 재가노인복지시설,재가노인복지시설,자치구,정은수,1132000000,도봉구,"서울특별시 도봉구 도봉로136가길 4, 5층 503호 (창동, 창동리더스빌딩)",35,,269253339,1401
아리아케어 방문요양 송파가락센터,G8379,(노인) 재가노인복지시설,재가노인복지시설,자치구,김노을,1171000000,송파구,"서울특별시 송파구 송이로26길3, 2층 202호 (가락동)",,,24090902,5832
행복드림 재가노인복지센터,G8389,(노인) 재가노인복지시설,재가노인복지시설,자치구,김태정,1123000000,동대문구,"서울특별시 동대문구 전농로17길 25, 1층 (전농동)",0,0,222462139,2546
가온실버노인재가센터,G8407,(노인) 재가노인복지시설,재가노인복지시설,자치구,조원형,1135000000,노원구,"서울특별시 노원구 상계로9길 23, 4층 (상계동)",,,29347004,1685
재활앤데이케어센터,G8417,(노인) 재가노인복지시설,재가노인복지시설,자치구,최순종,1144000000,마포구,"서울특별시 마포구 모래내로7길 62, 4~5층 (성산동)",61,,23069114,3946
서울조은주간보호센터,G8422,(노인) 재가노인복지시설,재가노인복지시설,자치구,김영숙,1154500000,금천구,"서울특별시 금천구 시흥대로152길 11-43, 2층 (독산동)",30,,28300101,8536
아름드리데이케어센터,G8634,(노인) 재가노인복지시설,재가노인복지시설,자치구,백혜경,1171000000,송파구,"서울특별시 송파구 백제고분로 237, 4,5층 (삼전동)",51,,24162237,5604
신정종합사회복지관병설신정데이케어센터,G8775,(노인) 재가노인복지시설,재가노인복지시설,자치구,김태구,1147000000,양천구,"서울특별시 양천구 신정중앙로 36, 4층 (신정동)",24,24,226033906,7940
구로바른데이케어센터,G9038,(노인) 재가노인복지시설,재가노인복지시설,자치구,황부자,1153000000,구로구,"서울특별시 구로구 디지털로31길 93, 4층 (구로동, 구로종합사회복지관)",20,,28520522,8375
온누리,I0164,(노인) 재가노인복지시설,재가노인복지시설,자치구,김성규,1162000000,관악구,서울특별시 관악구 관악로 2112층,0,0,5055772421,8744
굿피플복지센터,I0436,(노인) 재가노인복지시설,재가노인복지시설,자치구,나상아,1156000000,영등포구,"서울특별시 영등포구 도림로 456101동 상가112호 (문래동3가, 문래우정아파트)",0,55,28329877,7296
서울인애노인복지센터,J1282,(노인) 재가노인복지시설,재가노인복지시설,자치구,김선옥,1121500000,광진구,서울특별시 광진구 능동로13길 94,200,0,24686067,5012
소망방문요양복지센터,J1290,(노인) 재가노인복지시설,재가노인복지시설,자치구,조수아,1156000000,영등포구,"서울특별시 영등포구 양평로30가길 19204동 307호(양평동6가, 동양아파트상가)",0,7,226780687,7201
축복재가장기요양기관,J1416,(노인) 재가노인복지시설,재가노인복지시설,자치구,김세호,1126000000,중랑구,서울특별시 중랑구 용마산로 3894층 (면목동),0,,02-437-7447,2201
동우요양원요양센터,J1827,(노인) 재가노인복지시설,재가노인복지시설,자치구,최금숙,1126000000,중랑구,서울특별시 중랑구 망우로 422원동빌딩 6층,29,29,02-435-5428,2164
반석데이케어센터,J1874,(노인) 재가노인복지시설,재가노인복지시설,자치구,진현주,1174000000,강동구,서울특별시 강동구 양재대로130길 11(명일1동),40,40,24774268,5296
사당데이케어센터,J1910,(노인) 재가노인복지시설,재가노인복지시설,자치구,최재경,1159000000,동작구,서울특별시 동작구 남부순환로 2081사당노인종합복지관 7층,17,17,25802417,7025
대은가정봉사원파견센터,J2231,(노인) 재가노인복지시설,재가노인복지시설,자치구,차제근,1130500000,강북구,"서울특별시 강북구 인수봉로60가길 32101 (수유동, 대성아트빌)",0,0,29855534,1089
남서울교회노인복지센터,J2256,(노인) 재가노인복지시설,재가노인복지시설,자치구,최성은,1156000000,영등포구,서울특별시 영등포구 신풍로16길 1401호 (신길동),0,0,070-4156-7661,7431
아비스노인복지센터,J2815,(노인) 재가노인복지시설,재가노인복지시설,자치구,양미숙,1168000000,강남구,서울특별시 강남구 선릉로 406 2층202호 ,0,0,02-566-6914,6198
북부가정봉사원파견센터,J4292,(노인) 재가노인복지시설,재가노인복지시설,자치구,김승미,1135000000,노원구,서울특별시 노원구 한글비석로49길 63 (상계동),50,28,02-6402-7124,1679
'(A )'부모사랑복지센터,J4830,(노인) 재가노인복지시설,재가노인복지시설,자치구,김효제,1174000000,강동구,서울특별시 강동구 상암로 87-12층 (암사동),0,0,02-426-0777,5265
은빛노인요양주야간보호,J5143,(노인) 재가노인복지시설,재가노인복지시설,자치구,박미선,1171000000,송파구,서울특별시 송파구 거마로 99,9,5,24021005,138817
동서울노인복지센터,J6507,(노인) 재가노인복지시설,재가노인복지시설,자치구,최광자,1120000000,성동구,서울특별시 성동구 하왕십리동517번지 2호,80,80,222954665,4701
상봉요양원단기보호,J6600,(노인) 재가노인복지시설,재가노인복지시설,자치구,박서현,1126000000,중랑구,서울특별시 중랑구 용마산로 494상아빌딩 5층,16,16,02-2207-8803,2182
새마음데이케어센터,J6647,(노인) 재가노인복지시설,재가노인복지시설,자치구,박종선,1147000000,양천구,서울특별시 양천구 월정로 175(신월1동),21,21,02-2606-0921,158827
유나노인복지센터,J7204,(노인) 재가노인복지시설,재가노인복지시설,자치구,태정완,1126000000,중랑구,서울특별시 중랑구 동일로139길 43,100,100,02-482-0801,2016
창5동데이케어센터,J7329,(노인) 재가노인복지시설,재가노인복지시설,자치구,김은혜,1132000000,도봉구,서울특별시 도봉구 창동34 (창동),21,21,02-995-9119,1418
우리마포데이케어센터,J7410,(노인) 재가노인복지시설,재가노인복지시설,자치구,박소현,1144000000,마포구,"서울특별시 마포구 신촌로26길10 (노고산동, 우리마포복지관(4,5층))",29,29,23548400,4103
삼화데이케어센터,J7590,(노인) 재가노인복지시설,재가노인복지시설,자치구,심현웅,1159000000,동작구,서울특별시 동작구 사당로13길42 (사당동),28,28,28137753,7003
홍광데이케어센터,J7699,(노인) 재가노인복지시설,재가노인복지시설,자치구,정혜원,1141000000,서대문구,서울특별시 서대문구 통일로39길 22-31(홍제동),21,20,7076412230,3637
사랑노인복지센터,J7778,(노인) 재가노인복지시설,재가노인복지시설,자치구,신남심,1126000000,중랑구,서울특별시 중랑구 봉화산로 194신아타운 3층 304호,20,20,02-3421-2227,131865
송학데이케어센터,J8138,(노인) 재가노인복지시설,재가노인복지시설,자치구,노찬미,1159000000,동작구,"서울특별시 동작구 상도동210번지 249호 3,4,5층",21,21,28126017,7037
(주)삼성종합복지센터,J8282,(노인) 재가노인복지시설,재가노인복지시설,자치구,장종숙,1132000000,도봉구,"서울특별시 도봉구 방학동210, 101동 2층 4호 (방학동, 신동아타워 상가)",0,20,02-955-0013,1360
엔젤데이케어센터,J8436,(노인) 재가노인복지시설,재가노인복지시설,자치구,이춘성,1159000000,동작구,서울특별시 동작구 사당로16라길 9(사당동) ,21,21,234761004,7018
성원노인복지센터,J8681,(노인) 재가노인복지시설,재가노인복지시설,자치구,이승남,1165000000,서초구,서울특별시 서초구 방배천로16길 11-41층 (방배동),0,42,25873900,6677
강남제일재가노인복지센터,J8697,(노인) 재가노인복지시설,재가노인복지시설,자치구,지하리,1168000000,강남구,"서울특별시 강남구 개포로 237-0302  (개포동, 유진빌딩)",0,0,25773345,6306
노들데이케어센터,J8846,(노인) 재가노인복지시설,재가노인복지시설,자치구,권영미,1159000000,동작구,서울특별시 동작구 노량진로32길79 (본동),17,17,02-6954-0908,6908
지브로방문요양센터,J9447,(노인) 재가노인복지시설,재가노인복지시설,자치구,이한구,1165000000,서초구,서울특별시 서초구 강남대로43길 22-12층 (서초동),0,42,25880192,6729
은나무단기보호센터,J9588,(노인) 재가노인복지시설,재가노인복지시설,자치구,곽상원,1123000000,동대문구,"서울특별시 동대문구 답십리동77, 3층 (답십리동, 일신빌딩)",8,8,222123712,130030
은빛노인요양단기보호2,M0426,(노인) 재가노인복지시설,재가노인복지시설,자치구,진난주,1171000000,송파구,"서울특별시 송파구 거마로 993층, 4층",24,24,24021005,5732
은빛노인요양단기보호1,M0427,(노인) 재가노인복지시설,재가노인복지시설,자치구,강정숙,1171000000,송파구,"서울특별시 송파구 거마로 992층, 6층",19,19,24021005,5732
수실버주야간보호센터,M0431,(노인) 재가노인복지시설,재가노인복지시설,자치구,유지원,1171000000,송파구,"서울특별시 송파구 성내천로212, 4층 (마천동)",9,6,02-448-8400,5752
조은복지협동조합,M0501,(노인) 재가노인복지시설,재가노인복지시설,자치구,남진우,1138000000,은평구,서울특별시 은평구 서오릉로 31 2층 (녹번동),28,28,23953955,3459
행복드림복지협동조합,M0791,(노인) 재가노인복지시설,재가노인복지시설,자치구,손호정,1141000000,서대문구,"서울특별시 서대문구 응암로73, 3층 301호 (북가좌동)",20,20,02-374-6225,3679
(주)그린케어강동노인복지센터,M0838,(노인) 재가노인복지시설,재가노인복지시설,자치구,이경미,1174000000,강동구,서울특별시 강동구 암사동824 (암사동),20,20,24416512,134050
수유데이케어센터,M0911,(노인) 재가노인복지시설,재가노인복지시설,자치구,김희선,1130500000,강북구,"서울특별시 강북구 덕릉로46, 3층 (수유동)",24,24,29458846,1111
강북실버데이케어센터,M1499,(노인) 재가노인복지시설,재가노인복지시설,자치구,전명우,1130500000,강북구,서울특별시 강북구 오패산로290 (미아동),34,0,02-986-1217,1141
번동데이케어센터,M1572,(노인) 재가노인복지시설,재가노인복지시설,자치구,정진애,1130500000,강북구,서울특별시 강북구 월계로 1872층 (번동),21,23,02-980-3004,1231
상계동성당데이케어센터,M3864,(노인) 재가노인복지시설,재가노인복지시설,자치구,유태준,1135000000,노원구,서울특별시 노원구 덕릉로 736 (상계동),21,21,29522680,1648
사단법인나눔과보람복지회양천재가노인복지센터,X0591,(노인) 재가노인복지시설,재가노인복지시설,자치구,임준희,1147000000,양천구,"서울특별시 양천구 목동로23길 34205호 (신정동, 양천시장주상복합)",20,20,02-2605-0825,7938
은천주간보호센터,Z0144,(노인) 재가노인복지시설,재가노인복지시설,자치구,심숙,1123000000,동대문구,서울특별시 동대문구 장한로27가길 66(장안2동),19,19,02-2249-7253,2527
서초구립방배노인데이케어센터,Z0630,(노인) 재가노인복지시설,재가노인복지시설,자치구,이후자,1165000000,서초구,서울특별시 서초구 방배천로 48(방배동 455-11),20,20,02-597-7992,6677
